Id,Email__c,FinServ__NetWorth__c,FinServ__CreditRating__c,Tier__c,FinServ__LifetimeValue__c,FinServ__LastUsedChannel__c,Ownership,TickerSymbol
001am00002AAAgSAAX,info@brownshop.com,2233200,Good,B,39081,Call Center,Private,
001am00002AAAgTAAX,info@vasquezconstruction.com,4546400,Good,B,79562,Branch,Private,
001am00002AAAgUAAX,info@carrwilliamssupply.com,2498800,Fair,B,43729,Other,Public,CARR
001am00002AAAgVAAX,info@smithdistribution.com,4478000,Excellent,B,78365,Other,Private,
001am00002AAAgWAAX,info@terryrestaurant.com,1397200,Good,B,25000,Branch,Private,
001am00002AAAgXAAX,info@stanleyplcstore.com,1000000,Fair,B,25000,Branch,Other,
001am00002AAAgYAAX,info@garciaandsonshealth.com,4323200,Excellent,B,75656,Call Center,Private,
001am00002AAAgZAAX,info@washingtongrouppractice.com,7459200,Excellent,B,130536,Other,Private,
001am00002AAAgaAAH,info@wilsoncontractors.com,1543600,Poor,B,27013,Call Center,Private,
001am00002AAAgbAAH,info@mcbridegroupgrill.com,5682400,Good,B,99442,Mobile,Public,MCBR
001am00002AAAgcAAH,info@pearsongroupshop.com,3727600,Good,B,65233,Other,Private,
001am00002AAAgdAAH,info@gonzalezltdbuilders.com,4431200,Good,B,77546,Call Center,Private,
001am00002AAAgeAAH,info@laraclinic.com,2829200,Excellent,B,49511,Branch,Private,
001am00002AAAgfAAH,info@riggsmurphyshop.com,2874000,Fair,B,50295,Mobile,Private,
001am00002AAAggAAH,info@reyesconwayoutlet.com,10468000,Good,B,183190,Mobile,Private,
001am00002AAAghAAH,info@fergusonobrienproperties.com,2098400,Fair,B,36722,Mobile,Private,
001am00002AAAgiAAH,info@thomasmarshallsupply.com,2334400,Good,B,40852,Mobile,Other,
001am00002AAAgjAAH,info@gravesclinic.com,11172000,Good,B,195510,Call Center,Private,
001am00002AAAgkAAH,info@nguyengeorgeclinic.com,1925200,Fair,B,33691,Call Center,Public,NGUY
001am00002AAAglAAH,info@lucasstore.com,4370000,Good,B,76475,Mobile,Public,LUCA
001am00002AAAgmAAH,info@lewismillerstore.com,3750400,Good,B,65632,Mobile,Other,
001am00002AAAgnAAH,info@leonardassociates.com,4605200,Good,B,80591,Call Center,Private,
001am00002AAAgoAAH,info@phamoutlet.com,2628000,Good,B,45990,Web,Private,
001am00002AAAgpAAH,info@cameronlyonsconsulting.com,6949600,Excellent,B,121618,Call Center,Private,
001am00002AAAgqAAH,info@patrickllcrealestate.com,7220800,Excellent,B,126364,Other,Subsidiary,
001am00002AAAgrAAH,info@carrbuilders.com,1000000,Excellent,B,25000,Mobile,Subsidiary,
001am00002AAAgsAAH,info@jordangroup.com,1736400,Good,B,30387,Branch,Private,
001am00002AAAgtAAH,info@crawfordcolebuilders.com,4182800,Good,B,73199,Web,Other,
001am00002AAAguAAH,info@mcdonaldmedical.com,1122400,Fair,B,25000,Branch,Private,
001am00002AAAgvAAH,info@goodmanbuilders.com,1019200,Good,B,25000,Web,Private,
001am00002AAAgwAAH,info@lesterconstruction.com,3606400,Good,B,63112,Branch,Private,
001am00002AAAgxAAH,info@masonmoorehealth.com,2573600,Good,B,45038,Call Center,Other,
001am00002AAAgyAAH,info@smithcontractors.com,3737200,Fair,B,65401,Branch,Private,
001am00002AAAgzAAH,info@jenningsltdoutlet.com,11802000,Good,B,206535,Mobile,Private,
001am00002AAAh0AAH,info@harrisclinic.com,1209200,Good,B,25000,Call Center,Private,
001am00002AAAh1AAH,info@knighthutchinsonrestaura.com,3898800,Fair,B,68229,Web,Private,
001am00002AAAh2AAH,info@harrisonmclaughlinretail.com,1000000,Fair,B,25000,Other,Private,
001am00002AAAh3AAH,info@dudleyllcoutlet.com,16864400,Good,B,295127,Other,Private,
001am00002AAAh4AAH,info@andersongroupwholesale.com,1000000,Good,B,25000,Web,Private,
001am00002AAAh5AAH,info@stevensonharringtonshop.com,7119600,Good,B,124593,Web,Private,
001am00002AAAh6AAH,info@woodbuilders.com,1439200,Excellent,B,25186,Web,Subsidiary,
001am00002AAAh7AAH,info@wilsongroupcontractors.com,3649600,Good,B,63868,Branch,Private,
001am00002AAAh8AAH,info@smithjohnsongroup.com,7548400,Good,B,132097,Call Center,Private,
001am00002AAAh9AAH,info@youngplcdistribution.com,3980400,Good,B,69657,Branch,Subsidiary,
001am00002AAAhAAAX,info@hardingltdpartners.com,3148800,Fair,B,55104,Call Center,Private,
001am00002AAAhBAAX,info@pinedaplceatery.com,1135600,Fair,B,25000,Mobile,Public,PINE
001am00002AAAhCAAX,info@harrispiercegroup.com,2385600,Fair,B,41748,Branch,Private,
001am00002AAAhDAAX,info@rossrestaurant.com,1662800,Fair,B,29099,Web,Public,ROSS
001am00002AAAhEAAX,info@mirandaretail.com,2558400,Good,B,44772,Other,Private,
001am00002AAAhFAAX,info@burtontaylorgrill.com,2478000,Fair,B,43365,Web,Private,
001am00002AAAhGAAX,info@watsonhealth.com,1000000,Good,B,25000,Other,Public,WATS
001am00002AAAhHAAX,info@wadellccontractors.com,1176400,Good,B,25000,Mobile,Private,
001am00002AAAhIAAX,info@cardenaswholesale.com,12119200,Good,B,212086,Mobile,Private,
001am00002AAAhJAAX,info@stonepatrickbuilders.com,7555200,Excellent,B,132216,Branch,Private,
001am00002AAAhKAAX,info@johnsonbistro.com,9526400,Excellent,B,166712,Web,Private,
001am00002AAAhLAAX,info@taylorruizcontractors.com,2967600,Fair,B,51933,Branch,Subsidiary,
001am00002AAAhMAAX,info@richardsonltdsupply.com,1000000,Fair,B,25000,Web,Private,
001am00002AAAhNAAX,info@jacksongrouprestaurant.com,1644000,Good,B,28770,Branch,Private,
001am00002AAAhOAAX,info@fordgrouprestaurant.com,2272000,Good,B,39760,Mobile,Private,
001am00002AAAhPAAX,info@allenlawsonconstruction.com,7132800,Good,B,124824,Branch,Private,
001am00002AAAhQAAX,info@martinconsulting.com,1895200,Good,B,33166,Web,Private,
001am00002AAAhRAAX,info@huntpartners.com,1000000,Fair,B,25000,Web,Private,
001am00002AAAhSAAX,info@wallaceplcdistribution.com,1342800,Excellent,B,25000,Other,Private,
001am00002AAAhTAAX,info@rosefaulknermedical.com,1797600,Good,B,31458,Branch,Private,
001am00002AAAhUAAX,info@lucasmoralesshop.com,4134000,Good,B,72345,Mobile,Private,
001am00002AAAhVAAX,info@andersongroupproperties.com,2077200,Good,B,36351,Web,Private,
001am00002AAAhWAAX,info@novakltdsupply.com,3514800,Fair,B,61509,Other,Other,
001am00002AAAhXAAX,info@schmidtllcbuilders.com,5592800,Excellent,B,97874,Mobile,Private,
001am00002AAAhYAAX,info@masonshop.com,2093600,Fair,B,36638,Other,Private,
001am00002AAAhZAAX,info@grayllcsupply.com,2000000,Good,B,35000,Other,Private,
001am00002AAAhaAAH,info@jonesgroupoutlet.com,3101200,Fair,B,54271,Branch,Private,
001am00002AAAhbAAH,info@lopezoutlet.com,1973600,Good,B,34538,Other,Subsidiary,
001am00002AAAhcAAH,info@lopezcoxbuilders.com,3534800,Good,B,61859,Mobile,Private,
001am00002AAAhdAAH,info@davisthompsonbuilders.com,2942000,Fair,B,51485,Other,Private,
001am00002AAAheAAH,info@jacksonmedical.com,1000000,Good,B,25000,Call Center,Private,
001am00002AAAhfAAH,info@dominguezgroupassociates.com,2376800,Fair,B,41594,Web,Other,
001am00002AAAhgAAH,info@carrollstore.com,1000000,Poor,B,25000,Call Center,Subsidiary,
001am00002AAAhhAAH,info@williamsclinic.com,3931200,Good,B,68796,Mobile,Private,
001am00002AAAhiAAH,info@reedpaynestore.com,1000000,Fair,B,25000,Mobile,Private,
001am00002AAAhjAAH,info@costapartners.com,1799600,Good,B,31493,Call Center,Private,
001am00002AAAhkAAH,info@carrollretail.com,4476400,Excellent,B,78337,Web,Private,
001am00002AAAhlAAH,info@starkgroupconstruction.com,2555200,Good,B,44716,Branch,Private,
001am00002AAAhmAAH,info@taylorsupply.com,1159600,Poor,B,25000,Web,Private,
001am00002AAAhnAAH,info@phillipshurleyretail.com,3087200,Fair,B,54026,Web,Private,
001am00002AAAhoAAH,info@morenoreiddistribution.com,4656000,Good,B,81480,Call Center,Private,
001am00002AAAhpAAH,info@willisbarneshealth.com,1862400,Fair,B,32592,Call Center,Private,
001am00002AAAhqAAH,info@wolfpractice.com,2341600,Fair,B,40978,Other,Private,
001am00002AAAhrAAH,info@bentleyclinic.com,8361600,Good,B,146328,Mobile,Other,
001am00002AAAhsAAH,info@langrealty.com,1962800,Good,B,34349,Mobile,Subsidiary,
001am00002AAAhtAAH,info@fitzgeraldreedassociates.com,6710800,Good,B,117439,Branch,Private,
001am00002AAAhuAAH,info@alvarezrealestate.com,6073600,Good,B,106288,Branch,Private,
001am00002AAAhvAAH,info@camposwebbsupply.com,4406000,Excellent,B,77105,Call Center,Subsidiary,
001am00002AAAhwAAH,info@patelgroupbistro.com,1829600,Good,B,32018,Web,Private,
001am00002AAAhxAAH,info@baileymaysmedical.com,1341200,Good,B,25000,Call Center,Private,
001am00002AAAhyAAH,info@fischertuckergrill.com,5143200,Good,B,90006,Web,Private,
001am00002AAAhzAAH,info@clarksmithrestaurant.com,3851600,Good,B,67403,Branch,Private,
001am00002AAAi0AAH,info@rileyltdconsulting.com,3441200,Good,B,60221,Call Center,Private,
001am00002AAAi1AAH,info@smithsparksdistribution.com,8954000,Good,B,156695,Web,Private,
001am00002AAAi2AAH,info@bowmanperezeatery.com,3703600,Good,B,64813,Branch,Private,
001am00002AAAi3AAH,info@harrellpatrickconsulting.com,1034800,Fair,B,25000,Mobile,Private,
001am00002AAAi4AAH,info@morrisandsonsbistro.com,1811600,Fair,B,31703,Other,Private,
001am00002AAAi5AAH,info@jacksonsmithbuilders.com,3235600,Good,B,56623,Branch,Subsidiary,
001am00002AAAi6AAH,info@grayknoxmedical.com,4722000,Excellent,B,82635,Branch,Subsidiary,
001am00002AAAi7AAH,info@martinezgroupeatery.com,3268400,Fair,B,57197,Other,Other,
001am00002AAAi8AAH,info@graysuttondistribution.com,2939200,Good,B,51436,Call Center,Private,
001am00002AAAi9AAH,info@browngarzaassociates.com,5145200,Excellent,B,90041,Call Center,Private,
001am00002AAAiAAAX,info@thompsonllcmedical.com,2669600,Fair,B,46718,Mobile,Other,
001am00002AAAiBAAX,info@thomasgonzalezsupply.com,8004000,Fair,B,140070,Web,Private,
001am00002AAAiCAAX,info@mclaughlinltdrestaurant.com,11993200,Excellent,B,209881,Web,Private,
001am00002AAAiDAAX,info@ramirezllcpartners.com,3948000,Fair,B,69090,Call Center,Private,
001am00002AAAiEAAX,info@moracontractors.com,1567200,Good,B,27426,Call Center,Other,
001am00002AAAiFAAX,info@hullcontractors.com,1434000,Good,B,25095,Web,Private,
001am00002AAAiGAAX,info@rodriguezchavezmedical.com,21229600,Good,B,371518,Branch,Subsidiary,
001am00002AAAiHAAX,info@benitezgrill.com,1614800,Poor,B,28259,Other,Private,
001am00002AAAiIAAX,info@andersonwholesale.com,7178000,Good,B,125615,Mobile,Private,
001am00002AAAiJAAX,info@hubbardplcretail.com,2151600,Fair,B,37653,Web,Private,
001am00002AAAiKAAX,info@fullerproperties.com,3940800,Good,B,68964,Call Center,Private,
001am00002AAAiLAAX,info@allenllcproperties.com,2526800,Good,B,44219,Mobile,Private,
001am00002AAAiMAAX,info@woodardgroupdistribution.com,1000000,Fair,B,25000,Branch,Private,
001am00002AAAiNAAX,info@robinsongroup.com,4129200,Good,B,72261,Call Center,Private,
001am00002AAAiOAAX,info@mckenzieclinic.com,6215200,Good,B,108766,Call Center,Private,
001am00002AAAiPAAX,info@smithclinic.com,3290400,Good,B,57582,Branch,Public,SMIT
001am00002AAAiQAAX,info@glovergroupassociates.com,1092400,Good,B,25000,Call Center,Public,GLOV
001am00002AAAiRAAX,info@phelpsbuilders.com,2200000,Excellent,B,38500,Other,Public,PHEL
001am00002AAAiSAAX,info@espinozashop.com,3197200,Good,B,55951,Web,Private,
001am00002AAAiTAAX,info@westconstruction.com,12227600,Good,B,213983,Mobile,Private,
001am00002AAAiUAAX,info@ochoagroupeatery.com,1449200,Good,B,25361,Web,Private,
001am00002AAAiVAAX,info@kingreidbuilders.com,3962800,Fair,B,69349,Other,Private,
001am00002AAAiWAAX,info@collierltdgrill.com,2642400,Fair,B,46242,Mobile,Private,
001am00002AAAiXAAX,info@poolesmithshop.com,2322000,Good,B,40635,Branch,Private,
001am00002AAAiYAAX,info@burkeretail.com,17343600,Fair,B,303513,Call Center,Other,
001am00002AAAiZAAX,info@duranoutlet.com,2859600,Fair,B,50043,Mobile,Public,DURA
001am00002AAAiaAAH,info@kingretail.com,11976800,Fair,B,209594,Branch,Other,
001am00002AAAibAAH,info@hardingjacksongrill.com,2430800,Good,B,42539,Web,Private,
001am00002AAAicAAH,info@hardincontractors.com,2600800,Fair,B,45514,Other,Public,HARD
001am00002AAAidAAH,info@morrisproperties.com,6454000,Good,B,112945,Web,Private,
001am00002AAAieAAH,info@hillandsonspartners.com,3534000,Good,B,61845,Web,Other,
001am00002AAAifAAH,info@scottproperties.com,9074000,Good,B,158795,Call Center,Private,
001am00002AAAigAAH,info@keithwrightrestaurant.com,4509200,Excellent,B,78911,Other,Private,
001am00002AAAihAAH,info@aliltdoutlet.com,1218400,Fair,B,25000,Branch,Public,ALIL
001am00002AAAiiAAH,info@fergusonplccontractors.com,7370000,Good,B,128975,Other,Private,
001am00002AAAijAAH,info@murillosimmonsretail.com,10144400,Excellent,B,177527,Web,Subsidiary,
001am00002AAAikAAH,info@bauerllcsupply.com,4167200,Excellent,B,72926,Call Center,Private,
001am00002AAAilAAH,info@myershealth.com,6514400,Good,B,114002,Other,Private,
001am00002AAAimAAH,info@jonesdistribution.com,1466800,Good,B,25669,Call Center,Subsidiary,
001am00002AAAinAAH,info@mcclurebrownrealty.com,1000000,Fair,B,25000,Branch,Public,MCCL
001am00002AAAioAAH,info@onealassociates.com,3405200,Good,B,59591,Other,Public,ONEA
001am00002AAAipAAH,info@gilesassociates.com,2667600,Fair,B,46683,Mobile,Private,
001am00002AAAiqAAH,info@santanamorrisonstore.com,1428400,Fair,B,25000,Mobile,Private,
001am00002AAAirAAH,info@cookandsonssupply.com,4158400,Good,B,72772,Mobile,Subsidiary,
001am00002AAAisAAH,info@wattsrestaurant.com,3890800,Fair,B,68089,Web,Public,WATT
001am00002AAAitAAH,info@snyderwholesale.com,7419600,Excellent,B,129843,Web,Public,SNYD
001am00002AAAiuAAH,info@millerbistro.com,2806800,Fair,B,49119,Other,Private,
001am00002AAAivAAH,info@wrightltdgrill.com,1028800,Good,B,25000,Web,Private,
001am00002AAAiwAAH,info@hodgesretail.com,4856400,Good,B,84987,Other,Subsidiary,
001am00002AAAixAAH,info@whitefernandezwholesale.com,6302800,Excellent,B,110299,Web,Private,
001am00002AAAiyAAH,info@blacksupply.com,6715600,Good,B,117523,Branch,Private,
001am00002AAAizAAH,info@hernandezgonzalezeatery.com,1073600,Good,B,25000,Branch,Private,
001am00002AAAj0AAH,info@hillassociates.com,6973600,Good,B,122038,Call Center,Private,
001am00002AAAj1AAH,info@montgomerycontractors.com,4121600,Good,B,72128,Web,Private,
001am00002AAAj2AAH,info@moraleshernandezshop.com,2976800,Good,B,52094,Other,Private,
001am00002AAAj3AAH,info@fowlerllcoutlet.com,1061600,Good,B,25000,Call Center,Private,
001am00002AAAj4AAH,info@greencrawfordretail.com,1546400,Fair,B,27062,Other,Private,
001am00002AAAj5AAH,info@thompsonwholesale.com,3800400,Good,B,66507,Mobile,Private,
001am00002AAAj6AAH,info@gentrygroupoutlet.com,4178000,Excellent,B,73115,Other,Private,
001am00002AAAj7AAH,info@brancheatery.com,1974800,Fair,B,34559,Web,Other,
001am00002AAAj8AAH,info@sharphinesrealestate.com,1000000,Fair,B,25000,Web,Other,
001am00002AAAj9AAH,info@mitchellplcpractice.com,1000000,Fair,B,25000,Other,Private,
001am00002AAAjAAAX,info@braygrill.com,1553600,Fair,B,27188,Web,Subsidiary,
001am00002AAAjBAAX,info@halehamiltonpractice.com,2387200,Fair,B,41776,Mobile,Private,
001am00002AAAjCAAX,info@robertsongroup.com,1718800,Good,B,30079,Branch,Private,
001am00002AAAjDAAX,info@rogerssupply.com,10448400,Excellent,B,182847,Branch,Private,
001am00002AAAjEAAX,info@roseconstruction.com,1000000,Fair,B,25000,Mobile,Private,
001am00002AAAjFAAX,info@knappconstruction.com,3910800,Fair,B,68439,Mobile,Subsidiary,
001am00002AAAjGAAX,info@hendersonpalmerclinic.com,1892000,Fair,B,33110,Call Center,Subsidiary,
001am00002AAAjHAAX,info@laneshop.com,4237600,Good,B,74158,Call Center,Private,
001am00002AAAjIAAX,info@estradachaneyshop.com,4314800,Excellent,B,75509,Branch,Private,
001am00002AAAjJAAX,info@morgandominguezoutlet.com,6472800,Good,B,113274,Other,Private,
001am00002AAAjKAAX,info@tuckerandsonsbuilders.com,3778000,Fair,B,66115,Other,Private,
001am00002AAAjLAAX,info@jacksonstore.com,3947600,Fair,B,69083,Web,Other,
001am00002AAAjMAAX,info@marshallandsonsrealestat.com,1393600,Fair,B,25000,Web,Private,
001am00002AAAjNAAX,info@ellisconstruction.com,1454000,Fair,B,25445,Mobile,Private,
001am00002AAAjOAAX,info@wattsbistro.com,2558000,Fair,B,44765,Mobile,Private,
001am00002AAAjPAAX,info@edwardspractice.com,1000000,Good,B,25000,Branch,Private,
001am00002AAAjQAAX,info@swansonplcwholesale.com,3097600,Good,B,54208,Branch,Private,
001am00002AAAjRAAX,info@harrismiddletonrealty.com,3213200,Fair,B,56231,Other,Private,
001am00002AAAjSAAX,info@johnsonleeconsulting.com,2101200,Good,B,36771,Web,Private,
001am00002AAAjTAAX,info@leonardltdoutlet.com,2142800,Excellent,B,37499,Other,Private,
001am00002AAAjUAAX,info@braunorrmedical.com,10129200,Good,B,177261,Call Center,Public,BRAU
001am00002AAAjVAAX,info@millerkruegereatery.com,1352800,Poor,B,25000,Other,Private,
001am00002AAAjWAAX,info@johnsongrill.com,2355600,Good,B,41223,Web,Private,
001am00002AAAjXAAX,info@millerhealth.com,4982400,Excellent,B,87192,Mobile,Private,
001am00002AAAjYAAX,info@martinhurleypartners.com,5834800,Excellent,B,102109,Other,Private,
001am00002AAAjZAAX,info@fowlersupply.com,5683200,Excellent,B,99456,Call Center,Private,
001am00002AAAjaAAH,info@hopkinsrestaurant.com,3142800,Fair,B,54999,Call Center,Private,
001am00002AAAjbAAH,info@horneltdcontractors.com,5613200,Good,B,98231,Other,Private,
001am00002AAAjcAAH,info@serranogrill.com,9525600,Good,B,166698,Call Center,Private,
001am00002AAAjdAAH,info@lawrencehealth.com,5030800,Excellent,B,88039,Branch,Private,
001am00002AAAjeAAH,info@phillipsgomezsupply.com,3410800,Fair,B,59689,Mobile,Private,
001am00002AAAjfAAH,info@wardllccontractors.com,1000000,Fair,B,25000,Mobile,Private,
001am00002AAAjgAAH,info@smithgrill.com,1475600,Fair,B,25823,Other,Private,
001am00002AAAjhAAH,info@finleyplcwholesale.com,8547600,Excellent,B,149583,Call Center,Private,
001am00002AAAjiAAH,info@lopezsupply.com,2426400,Fair,B,42462,Branch,Private,
001am00002AAAjjAAH,info@haysplcassociates.com,1000000,Good,B,25000,Other,Private,
001am00002AAAjkAAH,info@smithrobinsonmedical.com,3676000,Fair,B,64330,Mobile,Private,
001am00002AAAjlAAH,info@henryllcdistribution.com,1612000,Fair,B,28210,Branch,Private,
001am00002AAAjmAAH,info@parksgroupshop.com,1909200,Fair,B,33411,Call Center,Private,
001am00002AAAjnAAH,info@warrenrealestate.com,2020000,Good,B,35350,Call Center,Private,
001am00002AAAjoAAH,info@wongplcgrill.com,1685600,Good,B,29498,Branch,Other,
001am00002AAAjpAAH,info@stewartpartners.com,5114400,Good,B,89502,Other,Other,
001am00002AAAjqAAH,info@yuplcrealestate.com,2723600,Fair,B,47663,Other,Private,
001am00002AAAjrAAH,info@heatharmstronggroup.com,11056800,Good,B,193494,Branch,Private,
001am00002AAAjsAAH,info@blevinsrealty.com,3274800,Fair,B,57309,Call Center,Subsidiary,
001am00002AAAjtAAH,info@phillipsdistribution.com,10282400,Good,B,179942,Call Center,Private,
001am00002AAAjuAAH,info@torresandsonsgroup.com,3283600,Good,B,57463,Branch,Other,
001am00002AAAjvAAH,info@starkeatery.com,1018800,Good,B,25000,Branch,Private,
001am00002AAAjwAAH,info@shawlucasoutlet.com,2621600,Good,B,45878,Mobile,Private,
001am00002AAAjxAAH,info@munozltdstore.com,2656400,Fair,B,46487,Branch,Private,
001am00002AAAjyAAH,info@steeleaguilarclinic.com,7232400,Good,B,126567,Mobile,Private,
001am00002AAAjzAAH,info@warrenmaddenbuilders.com,4247600,Good,B,74333,Other,Private,
001am00002AAAk0AAH,info@martinezwoodmedical.com,1990400,Fair,B,34832,Other,Public,MART
001am00002AAAk1AAH,info@careyrealestate.com,5801600,Good,B,101528,Other,Private,
001am00002AAAk2AAH,info@lewischavezconstruction.com,1877600,Fair,B,32858,Other,Private,
001am00002AAAk3AAH,info@ramosllcdistribution.com,4296800,Excellent,B,75194,Mobile,Private,
001am00002AAAk4AAH,info@jimenezsupply.com,10096800,Good,B,176694,Web,Private,
001am00002AAAk5AAH,info@carrollpartners.com,3963600,Good,B,69363,Web,Private,
001am00002AAAk6AAH,info@gonzalesshaweatery.com,1986400,Fair,B,34762,Mobile,Private,
001am00002AAAk7AAH,info@walkerretail.com,5132000,Good,B,89810,Mobile,Private,
001am00002AAAk8AAH,info@reedrealty.com,1000000,Fair,B,25000,Branch,Private,
001am00002AAAk9AAH,info@kellyconsulting.com,4628800,Good,B,81004,Call Center,Public,KELL
001am00002AAAkAAAX,info@howeretail.com,4873600,Good,B,85288,Mobile,Private,
001am00002AAAkBAAX,info@woodssupply.com,1000000,Good,B,25000,Other,Private,
001am00002AAAkCAAX,info@bishopandsonsrestaurant.com,1000000,Good,B,25000,Web,Private,
001am00002AAAkDAAX,info@murphyjohnsonproperties.com,4829600,Good,B,84518,Web,Subsidiary,
001am00002AAAkEAAX,info@nicholsgroupcontractors.com,1479200,Good,B,25886,Call Center,Private,
001am00002AAAkFAAX,info@stantonbuilders.com,2239600,Fair,B,39193,Call Center,Private,
001am00002AAAkGAAX,info@monteschoirestaurant.com,1720800,Fair,B,30114,Other,Private,
001am00002AAAkHAAX,info@floresclinic.com,5881200,Excellent,B,102921,Web,Other,
001am00002AAAkIAAX,info@gloversupply.com,2766400,Fair,B,48412,Call Center,Subsidiary,
001am00002AAAkJAAX,info@solomonmezagrill.com,1889600,Fair,B,33068,Web,Private,
